url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,170,1
/thorek1/MacroModelling.jl,102,59
/thorek1/MacroModelling.jl/actions,38,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,38,1
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,29,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark.yml,28,1
/thorek1/MacroModelling.jl/pull/234,23,1
/thorek1/MacroModelling.jl/pulls,21,1
/thorek1/MacroModelling.jl/tree/main/models,14,6
/thorek1/MacroModelling.jl/actions/runs/20953810946,9,1
