url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,59,2
/thorek1/MacroModelling.jl,54,25
/thorek1/MacroModelling.jl/pulls,15,2
/thorek1/MacroModelling.jl/releases,14,4
/thorek1/MacroModelling.jl/actions,12,1
/thorek1/MacroModelling.jl/actions/runs/26972058975/job/79589516922,6,2
/thorek1/MacroModelling.jl/actions/runs/26972058975/job/79589516936,6,2
/thorek1/MacroModelling.jl/pull/297,5,3
/thorek1/MacroModelling.jl/commit/ed5a34eda7ed3a6ff9be0ea6ca87bc095f1d01fc,5,2
/thorek1/MacroModelling.jl/actions/runs/26718243680,5,1
