referrer,views_total,views_unique
github.com,114,10
Google,77,16
dsge.net,5,4
thorekockerols.eu,3,3
youtube.com,3,2
chatgpt.com,2,1
juliapackages.com,1,1
cn.bing.com,1,1
juliaregistries.github.io,1,1
