referrer,views_total,views_unique
Google,66,22
github.com,43,7
thorekockerols.eu,29,7
juliaregistries.github.io,2,2
search.brave.com,2,1
Bing,1,1
dsge.net,1,1
youtube.com,1,1
zenodo.org,1,1
