referrer,views_total,views_unique
Google,68,21
github.com,32,11
thorekockerols.eu,7,2
juliapackages.com,2,1
juliaregistries.github.io,2,1
search.brave.com,2,1
Baidu,1,1
statics.teams.cdn.office.net,1,1
youtube.com,1,1
