referrer,views_total,views_unique
Google,40,13
github.com,37,5
Yahoo,10,1
thorekockerols.eu,4,3
juliaregistries.github.io,4,2
chatgpt.com,2,1
zenodo.org,1,1
dsge.net,1,1
