referrer,views_total,views_unique
Google,64,17
github.com,32,5
thorekockerols.eu,12,6
juliaregistries.github.io,2,2
search.brave.com,2,1
Bing,1,1
discourse.julialang.org,1,1
dsge.net,1,1
youtube.com,1,1
