url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,176,1
/thorek1/MacroModelling.jl,52,32
/thorek1/MacroModelling.jl/pulls,24,4
/thorek1/MacroModelling.jl/actions,18,1
/thorek1/MacroModelling.jl/actions/runs/22171125827,8,1
/thorek1/MacroModelling.jl/pull/262,8,1
/thorek1/MacroModelling.jl/actions/runs/22693557668,7,1
/thorek1/MacroModelling.jl/actions/runs/22237525881,6,1
/thorek1/MacroModelling.jl/actions/runs/22326980275,6,1
/thorek1/MacroModelling.jl/actions/runs/22522581009,6,1
