url_path,views_total,views_unique
/thorek1/MacroModelling.jl,89,34
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,81,3
/thorek1/MacroModelling.jl/actions,54,1
/thorek1/MacroModelling.jl/pulls,38,2
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,32,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark.yml,20,1
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,14,1
/thorek1/MacroModelling.jl/tree/main/models,13,6
/thorek1/MacroModelling.jl/releases,13,1
/thorek1/MacroModelling.jl/tags,11,1
