referrer,views_total,views_unique
Google,51,19
github.com,24,9
juliaregistries.github.io,14,2
thorekockerols.eu,7,2
youtube.com,3,2
juliapackages.com,2,1
search.brave.com,2,1
Baidu,1,1
dsge.net,1,1
statics.teams.cdn.office.net,1,1
