url_path,views_total,views_unique
/thorek1/MacroModelling.jl,25,15
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,6,1
/thorek1/MacroModelling.jl/tree/main/models,3,3
/thorek1/MacroModelling.jl/tree/v0.1.41,3,3
/thorek1/MacroModelling.jl/releases/tag/v0.1.41,3,2
/thorek1/MacroModelling.jl/actions,3,1
/thorek1/MacroModelling.jl/tree/main/src,2,2
/thorek1/MacroModelling.jl/actions/runs/16580816923,2,1
/thorek1/MacroModelling.jl/actions/runs/16709289421,2,1
/thorek1/MacroModelling.jl/actions/runs/16773467522,2,1
