url_path,views_total,views_unique
/thorek1/MacroModelling.jl,74,34
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,56,2
/thorek1/MacroModelling.jl/actions,45,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,32,1
/thorek1/MacroModelling.jl/pulls,25,2
/thorek1/MacroModelling.jl/actions/workflows/benchmark.yml,20,1
/thorek1/MacroModelling.jl/tree/main/models,14,7
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,14,1
/thorek1/MacroModelling.jl/releases,13,1
/thorek1/MacroModelling.jl/tags,9,1
