url_path,views_total,views_unique
/thorek1/MacroModelling.jl,84,40
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,70,3
/thorek1/MacroModelling.jl/tree/main/models,12,6
/thorek1/MacroModelling.jl/tree/main/.github,8,3
/thorek1/MacroModelling.jl/actions/runs/23603149307,7,3
/thorek1/MacroModelling.jl/actions,7,2
/thorek1/MacroModelling.jl/actions/runs/23720170840,7,2
/thorek1/MacroModelling.jl/blob/main/.github/copilot-instructions.md,6,4
/thorek1/MacroModelling.jl/actions/runs/23918965566,6,1
/thorek1/MacroModelling.jl/blob/main/AGENTS.md,5,5
