referrer,views_total,views_unique
Google,50,17
github.com,49,11
juliaregistries.github.io,32,5
youtube.com,10,2
dsge.net,4,4
claude.ai,2,1
juliapackages.com,1,1
t.co,1,1
thorekockerols.eu,1,1
