url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,180,1
/thorek1/MacroModelling.jl,50,26
/thorek1/MacroModelling.jl/actions,20,1
/thorek1/MacroModelling.jl/pulls,18,2
/thorek1/MacroModelling.jl/pull/279,16,1
/thorek1/MacroModelling.jl/actions/runs/22713264864,11,1
/thorek1/MacroModelling.jl/actions/runs/22694951316,8,1
/thorek1/MacroModelling.jl/actions/runs/22763394636,8,1
/thorek1/MacroModelling.jl/actions/runs/22771582181,8,1
/thorek1/MacroModelling.jl/pull/279/changes,8,1
