url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,76,3
/thorek1/MacroModelling.jl,69,36
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,32,1
/thorek1/MacroModelling.jl/pulls,25,1
/thorek1/MacroModelling.jl/actions,21,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark.yml,20,1
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,14,1
/thorek1/MacroModelling.jl/releases,11,1
/thorek1/MacroModelling.jl/actions/runs/15783244312,10,1
/thorek1/MacroModelling.jl/tags,9,1
