url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,179,3
/thorek1/MacroModelling.jl,88,48
/thorek1/MacroModelling.jl/actions,35,4
/thorek1/MacroModelling.jl/issues,17,10
/thorek1/MacroModelling.jl/actions/runs/24605295476/job/71954416890,16,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,15,2
/thorek1/MacroModelling.jl/tree/main/models,11,10
/thorek1/MacroModelling.jl/pull/262/changes,11,1
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,10,1
/thorek1/MacroModelling.jl/blob/main/README.md,9,3
