url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions,174,1
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,125,2
/thorek1/MacroModelling.jl,89,33
/thorek1/MacroModelling.jl/pulls,31,1
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,18,1
/thorek1/MacroModelling.jl/tree/main/models,16,6
/thorek1/MacroModelling.jl/pull/214,15,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,12,1
/thorek1/MacroModelling.jl/pull/214/changes,12,1
/thorek1/MacroModelling.jl/actions/workflows/benchmark.yml,11,1
