url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,193,3
/thorek1/MacroModelling.jl,97,61
/thorek1/MacroModelling.jl/actions,30,3
/thorek1/MacroModelling.jl/pull/262/changes,18,1
/thorek1/MacroModelling.jl/actions/runs/24605295476/job/71954416890,16,1
/thorek1/MacroModelling.jl/pulls,15,5
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,15,2
/thorek1/MacroModelling.jl/actions/runs/25206603340,12,1
/thorek1/MacroModelling.jl/issues,9,8
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,9,1
