url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,191,1
/thorek1/MacroModelling.jl,54,34
/thorek1/MacroModelling.jl/pulls,21,4
/thorek1/MacroModelling.jl/actions,16,1
/thorek1/MacroModelling.jl/actions/runs/22135747347,12,1
/thorek1/MacroModelling.jl/actions/runs/22171125827,8,1
/thorek1/MacroModelling.jl/pull/262,8,1
/thorek1/MacroModelling.jl/actions/runs/22154723150,6,1
/thorek1/MacroModelling.jl/actions/runs/22154723150/job/64055354743,6,1
/thorek1/MacroModelling.jl/actions/runs/22237525881,6,1
