url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,98,2
/thorek1/MacroModelling.jl,66,25
/thorek1/MacroModelling.jl/pulls,33,3
/thorek1/MacroModelling.jl/releases,13,3
/thorek1/MacroModelling.jl/actions,12,1
/thorek1/MacroModelling.jl/issues,10,7
/thorek1/MacroModelling.jl/pull/300/changes,10,1
/thorek1/MacroModelling.jl/releases/tag/v0.2.0,9,2
/thorek1/MacroModelling.jl/tree/main/models,6,5
/thorek1/MacroModelling.jl/actions/runs/26972058975/job/79589516922,6,2
