referrer,views_total,views_unique
Google,60,18
github.com,50,12
juliaregistries.github.io,20,4
youtube.com,10,2
dsge.net,4,4
claude.ai,2,1
juliapackages.com,1,1
t.co,1,1
thorekockerols.eu,1,1
