referrer,views_total,views_unique
Google,81,12
github.com,51,4
thorekockerols.eu,9,4
juliapackages.com,4,1
matyasfarkas.eu,3,1
zenodo.org,2,1
discourse.julialang.org,1,1
juliaregistries.github.io,1,1
ecosia.org,1,1
youtube.com,1,1
