referrer,views_total,views_unique
github.com,59,8
Google,55,18
juliapackages.com,4,3
thorekockerols.eu,3,3
search.brave.com,2,2
youtube.com,2,1
chatgpt.com,1,1
juliaregistries.github.io,1,1
