url_path,views_total,views_unique
/thorek1/MacroModelling.jl,60,28
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,32,1
/thorek1/MacroModelling.jl/actions,20,1
/thorek1/MacroModelling.jl/tree/main/models,14,7
/thorek1/MacroModelling.jl/pulls,12,2
/thorek1/MacroModelling.jl/actions/workflows/Downgrade.yml,10,1
/thorek1/MacroModelling.jl/tree/main,7,2
/thorek1/MacroModelling.jl/tree/main/src,6,4
/thorek1/MacroModelling.jl/tree/main/test,6,3
/thorek1/MacroModelling.jl/actions/runs/16694706589,6,1
