referrer,views_total,views_unique
Google,104,20
github.com,38,4
thorekockerols.eu,21,8
juliapackages.com,9,3
gist.github.com,9,1
discourse.julialang.org,7,1
Bing,6,1
dsge.net,1,1
chatgpt.com,1,1
youtube.com,1,1
