referrer,views_total,views_unique
Google,65,19
github.com,43,13
thorekockerols.eu,5,1
juliapackages.com,2,1
search.brave.com,2,1
Baidu,1,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
youtube.com,1,1
