url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,210,3
/thorek1/MacroModelling.jl,97,33
/thorek1/MacroModelling.jl/actions,74,1
/thorek1/MacroModelling.jl/pulls,27,2
/thorek1/MacroModelling.jl/actions/workflows/benchmark_push.yml,9,1
/thorek1/MacroModelling.jl/tree/main/models,8,6
/thorek1/MacroModelling.jl/actions/runs/21449588443,8,1
/thorek1/MacroModelling.jl/actions/runs/21468273927,7,1
/thorek1/MacroModelling.jl/actions/workflows/documentation.yml,7,1
/thorek1/MacroModelling.jl/pull/257,7,1
