url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,171,1
/thorek1/MacroModelling.jl,49,27
/thorek1/MacroModelling.jl/pulls,20,3
/thorek1/MacroModelling.jl/actions,20,1
/thorek1/MacroModelling.jl/pull/279,12,1
/thorek1/MacroModelling.jl/actions/runs/22713264864,11,1
/thorek1/MacroModelling.jl/actions/runs/22694951316,8,1
/thorek1/MacroModelling.jl/actions/runs/22693557668,7,1
/thorek1/MacroModelling.jl/actions/runs/22760169580,7,1
/thorek1/MacroModelling.jl/actions/runs/22326980275,6,1
