url_path,views_total,views_unique
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,178,2
/thorek1/MacroModelling.jl,74,38
/thorek1/MacroModelling.jl/actions,14,1
/thorek1/MacroModelling.jl/tree/main/models,13,7
/thorek1/MacroModelling.jl/actions/runs/21963273816/job/63446240535,13,1
/thorek1/MacroModelling.jl/actions/runs/22020023410,11,1
/thorek1/MacroModelling.jl/actions/runs/22135747347,11,1
/thorek1/MacroModelling.jl/actions/runs/21963273816/job/63446240515,10,1
/thorek1/MacroModelling.jl/actions/runs/21963273816/job/63446240573,8,1
/thorek1/MacroModelling.jl/actions/runs/22171125827,8,1
