std_T,rhoT,rho_squig,m,epsB,delta,levB,divsmB,beta,squig_bar,varrho,llh,prior_llh
0.33995874618331395,0.5776960123416868,0.4938745318708071,0.6158012119217071,2.017672225886382,0.02692135470474411,0.27415306003432227,0.8183498809466225,0.9878478746467662,1.3548021923953155,0.47212883230447283,NaN,2.286186546441132
1.0877392597070557,0.30056279574462397,0.39588504947295744,0.8662139662027808,6.262298931369957,0.012794413700292596,0.630543621604538,0.780326023226714,0.9573188540375872,0.8616540720864121,0.6385373368788758,NaN,3.8414352423977247
2.699055319803931,0.7418801731084002,0.3083704494956426,0.6312617628181417,12.396519099271007,0.004837082070817014,0.4349411217866095,0.7354469570781977,0.996959139839912,0.8803259787076686,0.7639047617879398,-1.4200164017038973e24,1.788936459022913
1.0085475101686987,0.14883618998660603,0.8307618423655183,0.7155181996709179,1.6449745657407508,0.007446523002657059,0.5221770637482268,0.9180462034292722,0.9729381157516249,1.7987978485495195,0.6251828295470246,-4.1830482292211495e15,3.4332693832309027
0.005896903268084931,0.9937172381997188,0.8506880740766131,0.792154873045321,2.5038917572878887,0.011467699924655836,0.3739794259328335,0.9706812686450167,0.9901777372123264,0.8995799419681292,0.4532053114867225,13.749128668090709,-4.025794616620777
