period,real_GDP_per_capita_growth,real_consumption_per_capita_growth,real_investment_per_capita_growth,hours_worked,hours_growth,inflation,real_wage_per_capita_growth,interest_rate,shadow_interest_rate
1987-07-01,0.9443926583475815,0.796797400141247,2.102524994564603,-0.9248440146602661,0.021098448467693487,0.7001764181767456,0.6389987771340699,2.122535127982435,2.122535127982435
1987-10-01,1.1450110230015298,0.6885856983235739,1.5271721198944266,-0.7178903465437543,0.036905766763073444,1.1852755364312628,0.21888363267112965,2.1064792170172626,2.1064792170172626
1988-01-01,0.43069459600793003,-0.3032306908892002,1.3032627693152166,-0.5085566169876756,0.03731634882289114,0.9550030206147753,0.49791583579334997,1.86337872161287,1.86337872161287
1988-04-01,0.7962588930654935,0.4432174547860823,1.8204289384746164,-0.30085885795972445,0.03701095948906996,1.1006115481038137,0.2455287272235651,1.81493858779723,1.81493858779723
1988-07-01,1.1129810880118107,1.3950324303068085,1.8826600392905624,-0.09868459395283935,0.03601354170630344,0.8900280804169824,0.4315328757730441,1.993575586552805,1.993575586552805
1988-10-01,0.8030870957818514,0.3810339424096698,1.3605393101179586,-0.03520108840211833,0.011305717070975163,1.2990909499766445,0.18301385663317404,2.11883167035527,2.11883167035527
1989-01-01,1.0505779659037096,0.7867404794398292,2.363819350577956,0.017934064092969493,0.009461806185395716,1.207227236985986,0.9294724620575678,2.378959758488595,2.378959758488595
1989-04-01,0.8291435581893492,1.1535021539897272,1.2313555543427501,0.05909527770995737,0.007328984901455726,0.8612955291079416,0.5312637445790358,2.42280887696217,2.42280887696217
1989-07-01,0.4793123752606654,0.9568800935240596,0.23735025053716052,0.08674191529007658,0.004922337318902237,1.0045023457882607,0.9505270008196121,2.525482932586475,2.525482932586475
1989-10-01,0.9199397168857981,0.6552121972863478,2.0775483032454356,0.1935644118628943,0.019016903038160393,1.354921659763697,0.6509690266650381,2.767944236217825,2.767944236217825
1990-01-01,1.2301595259234688,0.23495558120085747,2.7984566028977143,0.2822837511404259,0.01579136901179723,1.4126023481085603,1.2992683138422834,2.80638388285315,2.80638388285315
1990-04-01,0.33957167616009976,0.24982862679947537,-0.7212180903169552,0.3501947120622617,0.01208595086819031,1.41702111622104,0.8419774215131071,2.65447452140375,2.65447452140375
1990-07-01,0.8077578593094881,0.5256008921084909,0.18240556380152428,0.3946508494268528,0.00791096115237977,0.9213529678471666,0.6956288722365755,2.634054429281825,2.634054429281825
1990-10-01,0.44971746620539044,1.039261826544502,0.41565099879671275,-0.003594521963918851,-0.07089000571420812,1.1710908711565438,1.405049867793906,2.76154155085925,2.76154155085925
1991-01-01,0.5752800777768741,0.5016992911673679,-0.5603069600861987,-0.42497964037522706,-0.07506377507926487,1.3450804936753435,0.4667952500138739,2.774099306626025,2.774099306626025
1991-04-01,0.18466536928558597,0.6850987662909258,0.25241618073278405,-0.8660205592259445,-0.07862557298805584,1.4183598060638403,1.4238986373131368,2.6153598801502,2.6153598801502
1991-07-01,-0.1377460246270168,-0.08846414085466048,-0.3293944292795947,-1.323178822553018,-0.08156415853486365,1.2693220302779196,0.2156015500547781,2.626469251293025,2.626469251293025
1991-10-01,0.8385705101060736,1.1920168279373478,0.26657014501720866,-1.7070617448363237,-0.06854212003997162,1.4808628174101557,0.40267937662008535,2.683023342368875,2.683023342368875
1992-01-01,1.3928755088431721,0.6546159377774474,1.376582980221852,-2.1005839460466404,-0.07031200742826371,0.7401604425069763,1.5190783102468686,2.71228120831725,2.71228120831725
1992-04-01,-0.8687653675742091,0.04239817331306295,-2.081989032483178,-2.5013846871685246,-0.07166334400245944,0.9288407530469556,0.34764942789653475,2.7447410428128,2.7447410428128
1992-07-01,-0.37973186759119315,-0.3776460123690262,-2.2665493538185255,-2.9071124990753106,-0.0725966514086629,0.8419519748728455,1.105181333693217,2.982068530989225,2.982068530989225
1992-10-01,-0.295996087075201,0.8673499536246743,-1.2905213433436868,-3.607652314576626,-0.1254713913978911,0.8918199689427198,-0.3493864046436812,2.862883643793275,2.862883643793275
1993-01-01,-0.7758344796606753,-1.53463202809343,-3.2968502342157313,-4.306737722705634,-0.12536803494000992,1.2411092974429216,-0.6966508364417479,2.676500480119075,2.676500480119075
1993-04-01,-0.01416044892597057,-0.15634842965126516,-1.786307802795939,-4.997576879519556,-0.1240438160671431,0.9049873955553345,0.18548792067214492,2.2727802869979925,2.2727802869979925
1993-07-01,0.3293654053599937,0.4146800085501612,-0.17887935041078773,-5.673286592771888,-0.12147627779883763,0.670277472761871,-0.11869445053402927,2.030002016200395,2.030002016200395
1993-10-01,0.18106086122551268,0.60109759236886,-1.4975372169459322,-5.924587256509312,-0.045215458524516805,0.8041487098024547,-0.29561132000175405,1.85301119333247,1.85301119333247
1994-01-01,0.8457774574516019,0.3378796200298684,0.9727647380700866,-6.150049896020732,-0.04058393955093109,0.560126334419575,-0.004541439103178391,1.709980666245275,1.709980666245275
1994-04-01,0.5481001585416312,0.2747850531980012,1.2280638048713044,-6.349065434550084,-0.03583707440055761,0.6681905512351705,0.2132992898197017,1.59248199473427,1.59248199473427
1994-07-01,0.6019980930721314,0.687841350486118,0.7243062202733741,-6.521083531979457,-0.030985949380557543,0.7105920210828565,0.26250417765503187,1.5958154570447525,1.5958154570447525
1994-10-01,0.7245549287766995,0.2703644052815646,2.065102391149032,-6.5744802116204255,-0.009620399264953505,0.8247640398056255,0.3204836451569548,1.6266483584351075,1.6266483584351075
1995-01-01,0.4791928262191103,0.536313155330137,-1.479146441293433,-6.60128632456906,-0.004829965917085843,0.6262657981239705,-0.0473798025247163,1.735813624167075,1.735813624167075
1995-04-01,0.5294049199605411,0.8186661308376975,0.6098685492113565,-6.602523442873235,-0.0002229114761220785,0.9516945035939806,0.005104178292114625,1.7841465776945424,1.7841465776945424
1995-07-01,0.31533793351590234,0.1104974878742615,-0.5995866617652723,-6.579234802195401,0.0041962051016142254,0.5644029078941237,0.2140870752764812,1.6733143308101575,1.6733143308101575
1995-10-01,0.28910486420254955,0.0778073601061191,0.5661081588427486,-6.550120773934509,0.0052455902554093825,0.6022604504591023,0.20209977591907347,1.6266483584351075,1.6266483584351075
1996-01-01,-0.00268132123149023,0.7356296854484246,-2.081587016605879,-6.49829605778757,0.009336784420455047,0.3738613885730935,0.2193694806207347,1.4074840863977924,1.4074840863977924
1996-04-01,0.6863367397909492,0.43498076005550335,3.2227739412854284,-6.42455431517044,0.01328387179144741,0.3271820248396118,-0.03901410586397702,1.2841522308391975,1.2841522308391975
1996-07-01,0.5342717628133542,0.5365788196520338,0.5805563467048303,-6.329695260423023,0.017085359662871724,0.42891942755884926,0.4249062599159359,1.2499858671383575,1.2499858671383575
1996-10-01,0.317108754020623,0.023137369951209408,-0.3175409093855497,-6.241428049374576,0.015895460732551214,0.3353159669980954,0.25507880462161125,1.1466537854539776,1.1466537854539776
1997-01-01,0.2670196662322599,0.533360026064944,-0.7245546588562579,-6.1331706254180745,0.0194919173700292,0.3524470378208022,0.34669719737845384,1.1099874500188625,1.1099874500188625
1997-04-01,1.2004346376834452,0.7270776232085163,1.7398422665452884,-6.005334796493003,0.023012148517853603,0.32163327073853054,0.34767513696891683,1.081654520362785,1.081654520362785
1997-07-01,0.6831685637416207,0.5641098612034323,0.44670249395341033,-5.858353199471821,0.026452098284757142,0.40323633541889947,0.157298367959946,1.080821029786575,1.080821029786575
1997-10-01,1.0223587477419027,0.9369980742451878,1.6443688973520998,-5.465463091452193,0.07067362157675561,0.5378440408740026,-0.12100743488439036,1.10832071886362,1.10832071886362
1998-01-01,0.5741295640553812,0.37516483929191935,1.8961577950047492,-5.05933493965756,0.073002436931624,0.24915596743042556,-0.34602920820958616,1.050821368975255,1.050821368975255
1998-04-01,0.45305970642894877,0.40768861141391444,-0.14456023222901848,-4.64395026001705,0.07461122977545642,0.6141295146120385,0.16385340176121588,1.0141552835373124,1.0141552835373124
1998-07-01,0.47776988862744396,0.8392628155828197,1.6304714778976326,-4.223246278254578,0.075509981123556,0.2558790353807794,0.3272894804146276,0.9841556227259926,0.9841556227259926
1998-10-01,0.22338387506302126,0.5875519560624154,0.6581896344712845,-3.9007487909933616,0.05784482378956568,0.4712771214715694,0.3582146130678865,0.905823008387205,0.905823008387205
1999-01-01,0.8190017945422845,0.5932985721383455,1.7234206313703093,-3.57832758992015,0.057797711670826146,0.013488886654933196,0.2175046044905926,0.77215,0.77215
1999-04-01,0.4392628293182099,0.9366294996536961,1.2127405951942727,-2.574893311143569,0.17966368065183147,0.2188077086874074,0.198449157632119,0.658725,0.658725
1999-07-01,1.2241732651566473,1.2018269082159527,1.9562930589289929,-2.700285536506499,-0.022433684423983635,0.11903667612074287,1.142758703319302,0.67485,0.67485
1999-10-01,0.9598220620979259,0.8532949734790796,0.7192507399048531,-2.1721017437345154,0.0944623278462231,0.3477071991609293,0.3943105692867377,0.85765,0.85765
2000-01-01,1.264396063984563,1.2429380652522415,2.484103577708374,-1.6227769158124374,0.09814869972650797,0.39642658570473444,0.5505836820697496,0.88715,0.88715
2000-04-01,0.8224626994814077,0.8530406880844721,1.1925700947099882,-1.3441713958903847,0.04974207649341977,0.30387771043933753,0.491456758872566,1.0712,1.0712
2000-07-01,0.5607391418660068,0.6551490796027792,1.2131695221868632,-1.052728419406094,0.05200760337000787,0.4540921434610823,0.5105285774495982,1.1847,1.1847
2000-10-01,0.5107289161061068,0.36602918159562847,0.09564574385776403,-0.731856822007785,0.05722783559551914,0.6166762490881439,0.12174246538911859,1.25705,1.25705
2001-01-01,0.99441371819049,0.47285991148307005,0.0958959689464689,-0.5717126227515337,0.028549663758958843,0.7238215714826524,-0.12801777026947292,1.186175,1.186175
2001-04-01,-0.05706827785303403,0.2692631923536748,-0.509568765531343,-0.9793801564684372,-0.07269286053848134,0.617968144832659,0.5913028473925053,1.147125,1.147125
2001-07-01,0.1068199790695612,0.06508948518366697,-1.0686560001398004,-0.9856218751135657,-0.0011133971344889915,0.5976866363289091,0.26896599401418086,1.069475,1.069475
2001-10-01,-0.13053037397572353,-0.18942777773065522,-0.992313985699278,-0.9026691379664271,0.014796088480828473,0.838512955034787,-0.07022955214495141,0.86305,0.86305
2002-01-01,0.11377179758729206,-0.10031557004590574,-0.6090630546439657,-1.0449215857535137,-0.025374583198622958,0.6831843987119335,0.30291260323522806,0.840375,0.840375
2002-04-01,0.41915593046661925,0.0655947411127622,-0.7877009593662776,-0.9865683210216503,0.010409666711019838,0.34620741004696143,0.2754689133009691,0.861525,0.861525
2002-07-01,0.36023929070361227,0.2663099714602879,-0.3419311694110916,-1.0845735419975426,-0.017483816476904224,0.6566919531435289,0.1492595038557809,0.839725,0.839725
2002-10-01,0.05628226590310703,0.5326772348295483,0.6880492307935859,-1.1806971419255206,-0.01715111120974555,0.44227073477633994,0.29215966338203003,0.77905,0.77905
2003-01-01,-0.3228810789476011,0.25132725091912,-0.550873136874086,-1.1757459594317652,0.0008834998804552185,0.6336347953798338,-0.31333528938457533,0.67135,0.67135
2003-04-01,-0.05220532884848694,-0.23334172199118708,-0.37415119299166744,-1.37103657175021,-0.03485400521823223,0.5957724697760902,0.09065672168109273,0.589775,0.589775
2003-07-01,0.5473455200381672,0.3366747701804451,0.4653569359865162,-1.278523160368536,0.01651261479826971,0.628161154130602,0.5072360528162179,0.534775,0.534775
2003-10-01,0.5144407478701929,0.44760719640677404,1.0326913658466386,-1.1948382462028349,0.014934477843731031,0.22083106436951994,-0.15075004220452826,0.537325,0.537325
2004-01-01,0.4253169641315502,0.4225329066948502,-0.15833728719741869,-1.4248802222779204,-0.041058840725316514,0.517097150027368,0.37599817648086287,0.51545,0.51545
2004-04-01,0.49176584832877346,0.21851751359125426,1.052203285870934,-1.1548285841651023,0.04819820954775622,0.6097004266609751,-0.12368457222624585,0.52085,0.52085
2004-07-01,0.1077694402628282,0.14105936412440734,0.3495142484060243,-1.2157016295853964,-0.010862456481763871,0.3602930446424679,0.06396240455561752,0.529075,0.529075
2004-10-01,0.31288730141225685,0.569398887421424,0.41723316906298047,-1.105920127253853,0.019589043903067704,0.5895763560917366,-0.08667419928798381,0.541,0.541
2005-01-01,0.14672904072603465,0.345984363481433,0.14715427477495213,-1.117516394400127,-0.0020690178528681713,0.37874686780181577,0.21394235732472566,0.5351,0.5351
2005-04-01,0.5267287520930974,0.5682535733670502,1.761974382132836,-0.4122682643325106,0.12575329231756527,0.46218157464270604,-0.4211521590423928,0.5311,0.5311
2005-07-01,0.6871851215764835,0.7136842171187041,1.3494047671241738,-0.5682828719100144,-0.027805455885854258,0.4232420096202283,0.5872490677507614,0.532625,0.532625
2005-10-01,0.48819879090968854,0.014256216110175579,0.5729886266334083,0.0497865203864194,0.11010911030098214,0.7175760638015838,-0.10202891445896256,0.585925,0.585925
2006-01-01,0.8009618858536793,0.9505156260258163,1.536869193864987,0.4649118430170347,0.07388660519120904,0.2502081898105857,0.021340454283169663,0.6534,0.6534
2006-04-01,1.0715012196139462,0.677818698491528,2.6762728233274524,0.8457707693247585,0.06773967200519593,0.5668221883754043,0.1385714712144548,0.723925,0.723925
2006-07-01,0.5131471304995028,0.11581536270661719,0.7867887772316506,1.3956545667789442,0.0977216002892689,0.6070966873043204,-0.0933325592804124,0.805375,0.805375
2006-10-01,1.0303840710644607,0.3576294940015545,2.2053599759840226,1.8082957079968764,0.07326910372933426,0.5454674299653739,0.07420473613208856,0.89755,0.89755
2007-01-01,0.5832267737198027,-0.004559692494110479,1.0891775346377308,2.208631123183295,0.0710328135771654,0.8398470461509433,-0.18669292529320813,0.9551,0.9551
2007-04-01,0.601722087972778,0.8796134217586626,0.6204395250368311,2.534322215829775,0.05775123012945471,0.42145736193992533,0.2843393832497654,1.01695,1.01695
2007-07-01,0.3432615861866495,0.33712622657924296,0.22997612841548776,2.9663823293897167,0.07656104871101022,0.48290459136222097,0.037679687268799,1.123425,1.123425
2007-10-01,0.4599397858342513,0.5546792783090115,1.5015961077785356,3.1825434079122488,0.03828175387701194,0.7575481053378574,0.532812484434686,1.1796,1.1796
2008-01-01,0.5478763617936977,0.4351696633282165,-0.1635195855662297,3.4404393841359706,0.04565376821545897,0.49026744901663477,0.7557527737700909,1.119075,1.119075
2008-04-01,-0.48643957314276065,-0.12307585406676758,-1.4020712625319565,3.2174467467426666,-0.039473821128233055,0.5998120624028047,0.2625442408758616,1.214825,1.214825
